timestamp_utc,engine,symbol,reason,score,metrics
2026-05-07T06:16:09.805220+00:00,orderflow,HYPEUSDT,trade_notional_too_low,,tape_total=8866.45 | min=30000.0
2026-05-07T06:16:10.203557+00:00,orderflow,WIFUSDT,trade_notional_too_low,,tape_total=3641.99 | min=30000.0
2026-05-07T06:16:10.604984+00:00,orderflow,TAOUSDT,trade_notional_too_low,,tape_total=3070.89 | min=30000.0
2026-05-07T06:16:11.003434+00:00,orderflow,FARTCOINUSDT,trade_notional_too_low,,tape_total=4115.26 | min=30000.0
2026-05-07T06:16:11.537364+00:00,orderflow,ADAUSDT,trade_notional_too_low,,tape_total=14286.09 | min=30000.0
2026-05-07T06:16:11.953702+00:00,orderflow,NEARUSDT,trade_notional_too_low,,tape_total=15352.7 | min=30000.0
2026-05-07T06:16:12.418340+00:00,orderflow,SUIUSDT,trade_notional_too_low,,tape_total=4249.59 | min=30000.0
2026-05-07T06:16:12.919540+00:00,orderflow,CLUSDT,trade_notional_too_low,,tape_total=15.25 | min=30000.0
2026-05-07T06:16:13.343390+00:00,orderflow,ENAUSDT,trade_notional_too_low,,tape_total=4637.41 | min=30000.0
2026-05-07T06:16:13.752149+00:00,orderflow,ICPUSDT,trade_notional_too_low,,tape_total=563.23 | min=30000.0
2026-05-07T06:16:14.134499+00:00,orderflow,DASHUSDT,trade_notional_too_low,,tape_total=3382.9 | min=30000.0
2026-05-07T06:16:26.675365+00:00,orderflow,BTCUSDT,reward_to_r1_too_low,5.1,early_score=5.1 | support_dist_bps=10.73 | imbalance=0.055 | bid_persistence=1.0 | support_holds=15 | compression_ratio=0.698 | reward_to_r1=0.229 | resistance_1=81060.5 | resistance_2=81144.7 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:16:27.191426+00:00,orderflow,ETHUSDT,reward_to_r1_too_low,5.7,early_score=5.7 | support_dist_bps=6.49 | imbalance=-0.765 | bid_persistence=1.0 | support_holds=9 | compression_ratio=0.768 | reward_to_r1=0.229 | resistance_1=2321.64 | resistance_2=2329.47 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:16:27.577916+00:00,orderflow,SOLUSDT,reward_to_r1_too_low,4.5,early_score=4.5 | support_dist_bps=8.51 | imbalance=-0.11 | bid_persistence=0.0 | support_holds=7 | compression_ratio=1.0 | reward_to_r1=0.368 | resistance_1=88.48 | resistance_2=88.61 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:16:28.004484+00:00,orderflow,TONUSDT,reward_to_r1_too_low,4.3,early_score=4.3 | support_dist_bps=247.32 | imbalance=0.367 | bid_persistence=0.0 | support_holds=2 | compression_ratio=0.386 | reward_to_r1=0.031 | resistance_1=2.771 | resistance_2=2.8396 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:16:28.474354+00:00,orderflow,ZECUSDT,reward_to_r1_too_low,4.0,early_score=4.0 | support_dist_bps=12.02 | imbalance=-0.871 | bid_persistence=0.527 | support_holds=5 | compression_ratio=0.817 | reward_to_r1=0.229 | resistance_1=537.3 | resistance_2=544.02 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:16:28.874302+00:00,orderflow,LABUSDT,trade_notional_too_low,,tape_total=25034.13 | min=30000.0
2026-05-07T06:16:29.756341+00:00,orderflow,XRPUSDT,trade_notional_too_low,,tape_total=13547.37 | min=30000.0
2026-05-07T06:16:30.223050+00:00,orderflow,DOGEUSDT,trade_notional_too_low,,tape_total=13543.92 | min=30000.0
2026-05-07T06:16:30.606182+00:00,orderflow,HYPEUSDT,trade_notional_too_low,,tape_total=849.15 | min=30000.0
2026-05-07T06:16:31.021503+00:00,orderflow,WIFUSDT,trade_notional_too_low,,tape_total=1322.92 | min=30000.0
2026-05-07T06:16:31.417184+00:00,orderflow,TAOUSDT,trade_notional_too_low,,tape_total=2757.71 | min=30000.0
2026-05-07T06:16:32.004360+00:00,orderflow,FARTCOINUSDT,trade_notional_too_low,,tape_total=16811.76 | min=30000.0
2026-05-07T06:16:32.471395+00:00,orderflow,ADAUSDT,trade_notional_too_low,,tape_total=380.88 | min=30000.0
2026-05-07T06:16:32.854248+00:00,orderflow,NEARUSDT,trade_notional_too_low,,tape_total=3702.49 | min=30000.0
2026-05-07T06:16:33.320187+00:00,orderflow,SUIUSDT,trade_notional_too_low,,tape_total=675.5 | min=30000.0
2026-05-07T06:16:33.828053+00:00,orderflow,CLUSDT,trade_notional_too_low,,tape_total=1408.89 | min=30000.0
2026-05-07T06:16:34.218327+00:00,orderflow,ENAUSDT,trade_notional_too_low,,tape_total=4988.82 | min=30000.0
2026-05-07T06:16:34.586640+00:00,orderflow,ICPUSDT,trade_notional_too_low,,tape_total=1151.22 | min=30000.0
2026-05-07T06:16:35.018717+00:00,orderflow,DASHUSDT,trade_notional_too_low,,tape_total=26918.57 | min=30000.0
2026-05-07T06:16:47.494373+00:00,orderflow,BTCUSDT,reward_to_r1_too_low,7.1,early_score=7.1 | support_dist_bps=9.88 | imbalance=0.687 | bid_persistence=1.0 | support_holds=15 | compression_ratio=0.698 | reward_to_r1=0.229 | resistance_1=81060.5 | resistance_2=81144.7 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:16:48.025222+00:00,orderflow,ETHUSDT,reward_to_r1_too_low,6.0,early_score=6.0 | support_dist_bps=6.14 | imbalance=0.307 | bid_persistence=1.0 | support_holds=9 | compression_ratio=0.768 | reward_to_r1=0.229 | resistance_1=2321.45 | resistance_2=2329.47 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:16:48.565021+00:00,orderflow,SOLUSDT,trade_notional_too_low,,tape_total=22878.25 | min=30000.0
2026-05-07T06:16:48.969029+00:00,orderflow,TONUSDT,early_score_too_low,3.0,early_score=3.0 | support_dist_bps=206.25 | imbalance=-0.242 | bid_persistence=0.0 | support_holds=2 | compression_ratio=0.386
2026-05-07T06:16:49.376514+00:00,orderflow,ZECUSDT,reward_to_r1_too_low,4.8,early_score=4.8 | support_dist_bps=12.95 | imbalance=0.197 | bid_persistence=1.0 | support_holds=5 | compression_ratio=0.822 | reward_to_r1=0.229 | resistance_1=537.33 | resistance_2=544.02 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:16:49.941537+00:00,orderflow,LABUSDT,reward_to_r1_too_low,4.3,early_score=4.3 | support_dist_bps=391.58 | imbalance=0.343 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.371 | reward_to_r1=0.02 | resistance_1=4.226 | resistance_2=4.3523 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:16:50.424338+00:00,orderflow,XRPUSDT,reward_to_r1_too_low,4.4,early_score=4.4 | support_dist_bps=18.16 | imbalance=-0.12 | bid_persistence=0.0 | support_holds=9 | compression_ratio=0.495 | reward_to_r1=0.229 | resistance_1=1.4087 | resistance_2=1.4108 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:16:50.823808+00:00,orderflow,DOGEUSDT,reward_to_r1_too_low,4.7,early_score=4.7 | support_dist_bps=17.67 | imbalance=0.101 | bid_persistence=0.0 | support_holds=15 | compression_ratio=0.418 | reward_to_r1=0.229 | resistance_1=0.11061 | resistance_2=0.11081 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:16:51.273582+00:00,orderflow,HYPEUSDT,trade_notional_too_low,,tape_total=3211.02 | min=30000.0
2026-05-07T06:16:51.663719+00:00,orderflow,WIFUSDT,trade_notional_too_low,,tape_total=3260.64 | min=30000.0
2026-05-07T06:16:52.337725+00:00,orderflow,TAOUSDT,trade_notional_too_low,,tape_total=1216.62 | min=30000.0
2026-05-07T06:16:52.724791+00:00,orderflow,FARTCOINUSDT,trade_notional_too_low,,tape_total=3118.99 | min=30000.0
2026-05-07T06:16:53.138045+00:00,orderflow,ADAUSDT,trade_notional_too_low,,tape_total=655.7 | min=30000.0
2026-05-07T06:16:53.538350+00:00,orderflow,NEARUSDT,trade_notional_too_low,,tape_total=18244.97 | min=30000.0
2026-05-07T06:16:54.053230+00:00,orderflow,SUIUSDT,trade_notional_too_low,,tape_total=4550.09 | min=30000.0
2026-05-07T06:16:54.465777+00:00,orderflow,CLUSDT,trade_notional_too_low,,tape_total=11.44 | min=30000.0
2026-05-07T06:16:54.854562+00:00,orderflow,ENAUSDT,trade_notional_too_low,,tape_total=6063.5 | min=30000.0
2026-05-07T06:16:55.252438+00:00,orderflow,ICPUSDT,trade_notional_too_low,,tape_total=15930.81 | min=30000.0
2026-05-07T06:16:55.836184+00:00,orderflow,DASHUSDT,trade_notional_too_low,,tape_total=4491.64 | min=30000.0
2026-05-07T06:17:08.227115+00:00,orderflow,BTCUSDT,reward_to_r1_too_low,7.6,early_score=7.6 | support_dist_bps=11.99 | imbalance=0.51 | bid_persistence=1.0 | support_holds=15 | compression_ratio=0.698 | reward_to_r1=0.229 | resistance_1=81060.5 | resistance_2=81144.7 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:17:08.709948+00:00,orderflow,ETHUSDT,reward_to_r1_too_low,5.2,early_score=5.2 | support_dist_bps=6.66 | imbalance=-0.388 | bid_persistence=1.0 | support_holds=10 | compression_ratio=0.768 | reward_to_r1=0.229 | resistance_1=2321.67 | resistance_2=2329.47 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:17:09.108949+00:00,orderflow,SOLUSDT,reward_to_r1_too_low,4.5,early_score=4.5 | support_dist_bps=10.77 | imbalance=0.059 | bid_persistence=0.0 | support_holds=8 | compression_ratio=1.0 | reward_to_r1=0.229 | resistance_1=88.41 | resistance_2=88.61 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:17:09.509442+00:00,orderflow,TONUSDT,early_score_too_low,3.0,early_score=3.0 | support_dist_bps=172.59 | imbalance=-0.006 | bid_persistence=0.0 | support_holds=2 | compression_ratio=0.386
2026-05-07T06:17:09.906387+00:00,orderflow,ZECUSDT,early_score_too_low,2.0,early_score=2.0 | support_dist_bps=38.88 | imbalance=0.002 | bid_persistence=0.0 | support_holds=5 | compression_ratio=0.876
2026-05-07T06:17:10.307384+00:00,orderflow,LABUSDT,trade_notional_too_low,,tape_total=15096.26 | min=30000.0
2026-05-07T06:17:10.691488+00:00,orderflow,XRPUSDT,trade_notional_too_low,,tape_total=10673.68 | min=30000.0
2026-05-07T06:17:11.078494+00:00,orderflow,DOGEUSDT,trade_notional_too_low,,tape_total=4408.08 | min=30000.0
2026-05-07T06:17:11.490340+00:00,orderflow,HYPEUSDT,trade_notional_too_low,,tape_total=9937.29 | min=30000.0
2026-05-07T06:17:11.872942+00:00,orderflow,WIFUSDT,trade_notional_too_low,,tape_total=3423.67 | min=30000.0
2026-05-07T06:17:12.324199+00:00,orderflow,TAOUSDT,trade_notional_too_low,,tape_total=4083.67 | min=30000.0
2026-05-07T06:17:12.706812+00:00,orderflow,FARTCOINUSDT,trade_notional_too_low,,tape_total=4354.74 | min=30000.0
2026-05-07T06:17:13.071631+00:00,orderflow,ADAUSDT,trade_notional_too_low,,tape_total=5188.84 | min=30000.0
2026-05-07T06:17:13.623131+00:00,orderflow,NEARUSDT,trade_notional_too_low,,tape_total=14113.29 | min=30000.0
2026-05-07T06:17:14.038691+00:00,orderflow,SUIUSDT,trade_notional_too_low,,tape_total=763.69 | min=30000.0
2026-05-07T06:17:14.555950+00:00,orderflow,CLUSDT,trade_notional_too_low,,tape_total=1301.98 | min=30000.0
2026-05-07T06:17:15.138373+00:00,orderflow,ENAUSDT,trade_notional_too_low,,tape_total=6196.94 | min=30000.0
2026-05-07T06:17:15.521238+00:00,orderflow,ICPUSDT,trade_notional_too_low,,tape_total=11503.06 | min=30000.0
2026-05-07T06:17:15.904618+00:00,orderflow,DASHUSDT,trade_notional_too_low,,tape_total=7027.12 | min=30000.0
2026-05-07T06:17:28.412084+00:00,orderflow,BTCUSDT,reward_to_r1_too_low,6.4,early_score=6.4 | support_dist_bps=13.5 | imbalance=0.456 | bid_persistence=1.0 | support_holds=15 | compression_ratio=0.698 | reward_to_r1=0.229 | resistance_1=80940.6 | resistance_2=81060.5 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:17:28.842449+00:00,orderflow,ETHUSDT,reward_to_r1_too_low,5.3,early_score=5.3 | support_dist_bps=9.07 | imbalance=0.148 | bid_persistence=1.0 | support_holds=10 | compression_ratio=0.768 | reward_to_r1=0.229 | resistance_1=2322.21 | resistance_2=2329.47 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:17:29.379754+00:00,orderflow,SOLUSDT,trade_notional_too_low,,tape_total=5465.28 | min=30000.0
2026-05-07T06:17:29.760452+00:00,orderflow,TONUSDT,early_score_too_low,3.5,early_score=3.5 | support_dist_bps=217.35 | imbalance=0.061 | bid_persistence=0.0 | support_holds=2 | compression_ratio=0.386
2026-05-07T06:17:30.135368+00:00,orderflow,ZECUSDT,trade_notional_too_low,,tape_total=10473.27 | min=30000.0
2026-05-07T06:17:30.609743+00:00,orderflow,LABUSDT,trade_notional_too_low,,tape_total=24256.36 | min=30000.0
2026-05-07T06:17:31.909424+00:00,orderflow,XRPUSDT,trade_notional_too_low,,tape_total=1632.17 | min=30000.0
2026-05-07T06:17:32.358641+00:00,orderflow,DOGEUSDT,trade_notional_too_low,,tape_total=14394.85 | min=30000.0
2026-05-07T06:17:32.750374+00:00,orderflow,HYPEUSDT,trade_notional_too_low,,tape_total=8481.61 | min=30000.0
2026-05-07T06:17:33.164395+00:00,orderflow,WIFUSDT,trade_notional_too_low,,tape_total=1800.51 | min=30000.0
2026-05-07T06:17:33.541235+00:00,orderflow,TAOUSDT,trade_notional_too_low,,tape_total=1807.73 | min=30000.0
2026-05-07T06:17:33.925008+00:00,orderflow,FARTCOINUSDT,trade_notional_too_low,,tape_total=5514.31 | min=30000.0
2026-05-07T06:17:34.789727+00:00,orderflow,ADAUSDT,trade_notional_too_low,,tape_total=859.46 | min=30000.0
2026-05-07T06:17:35.178319+00:00,orderflow,NEARUSDT,trade_notional_too_low,,tape_total=20826.36 | min=30000.0
2026-05-07T06:17:35.662716+00:00,orderflow,SUIUSDT,trade_notional_too_low,,tape_total=783.46 | min=30000.0
2026-05-07T06:17:36.087541+00:00,orderflow,CLUSDT,trade_notional_too_low,,tape_total=5.72 | min=30000.0
2026-05-07T06:17:36.472614+00:00,orderflow,ENAUSDT,trade_notional_too_low,,tape_total=9369.16 | min=30000.0
2026-05-07T06:17:36.986048+00:00,orderflow,ICPUSDT,trade_notional_too_low,,tape_total=488.22 | min=30000.0
2026-05-07T06:17:37.538363+00:00,orderflow,DASHUSDT,trade_notional_too_low,,tape_total=14199.08 | min=30000.0
2026-05-07T06:17:49.928723+00:00,orderflow,BTCUSDT,reward_to_r1_too_low,5.1,early_score=5.1 | support_dist_bps=11.4 | imbalance=-0.745 | bid_persistence=1.0 | support_holds=15 | compression_ratio=0.698 | reward_to_r1=0.229 | resistance_1=80923.8 | resistance_2=81060.5 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:17:50.320239+00:00,orderflow,ETHUSDT,reward_to_r1_too_low,4.0,early_score=4.0 | support_dist_bps=4.33 | imbalance=-0.195 | bid_persistence=1.0 | support_holds=10 | compression_ratio=0.768 | reward_to_r1=0.703 | resistance_1=2329.47 | resistance_2=2332.56 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:17:50.694898+00:00,orderflow,SOLUSDT,trade_notional_too_low,,tape_total=19382.03 | min=30000.0
2026-05-07T06:17:51.106947+00:00,orderflow,TONUSDT,early_score_too_low,3.5,early_score=3.5 | support_dist_bps=206.25 | imbalance=-0.319 | bid_persistence=0.0 | support_holds=2 | compression_ratio=0.386
2026-05-07T06:17:51.513705+00:00,orderflow,ZECUSDT,trade_notional_too_low,,tape_total=4522.92 | min=30000.0
2026-05-07T06:17:51.910258+00:00,orderflow,LABUSDT,early_score_too_low,2.4,early_score=2.4 | support_dist_bps=435.88 | imbalance=0.147 | bid_persistence=0.0 | support_holds=0 | compression_ratio=0.371
2026-05-07T06:17:52.527486+00:00,orderflow,XRPUSDT,trade_notional_too_low,,tape_total=17264.42 | min=30000.0
2026-05-07T06:17:53.058975+00:00,orderflow,DOGEUSDT,trade_notional_too_low,,tape_total=1401.8 | min=30000.0
2026-05-07T06:17:53.467692+00:00,orderflow,HYPEUSDT,trade_notional_too_low,,tape_total=226.13 | min=30000.0
2026-05-07T06:17:54.058459+00:00,orderflow,WIFUSDT,trade_notional_too_low,,tape_total=3073.17 | min=30000.0
2026-05-07T06:17:54.474802+00:00,orderflow,TAOUSDT,trade_notional_too_low,,tape_total=992.71 | min=30000.0
2026-05-07T06:17:54.963502+00:00,orderflow,FARTCOINUSDT,trade_notional_too_low,,tape_total=26487.44 | min=30000.0
2026-05-07T06:17:55.336794+00:00,orderflow,ADAUSDT,trade_notional_too_low,,tape_total=1876.72 | min=30000.0
2026-05-07T06:17:55.720887+00:00,orderflow,NEARUSDT,trade_notional_too_low,,tape_total=18442.8 | min=30000.0
2026-05-07T06:17:56.157402+00:00,orderflow,SUIUSDT,trade_notional_too_low,,tape_total=9.79 | min=30000.0
2026-05-07T06:17:56.772968+00:00,orderflow,CLUSDT,trade_notional_too_low,,tape_total=0 | min=30000.0
2026-05-07T06:17:57.173366+00:00,orderflow,ENAUSDT,trade_notional_too_low,,tape_total=1806.81 | min=30000.0
2026-05-07T06:17:57.539259+00:00,orderflow,ICPUSDT,trade_notional_too_low,,tape_total=4448.24 | min=30000.0
2026-05-07T06:17:57.938653+00:00,orderflow,DASHUSDT,trade_notional_too_low,,tape_total=5301.41 | min=30000.0
2026-05-07T06:18:10.346180+00:00,orderflow,BTCUSDT,reward_to_r1_too_low,5.2,early_score=5.2 | support_dist_bps=10.39 | imbalance=-0.548 | bid_persistence=1.0 | support_holds=15 | compression_ratio=0.731 | reward_to_r1=0.229 | resistance_1=80914.2 | resistance_2=81060.5 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:18:10.817464+00:00,orderflow,ETHUSDT,reward_to_r1_too_low,5.7,early_score=5.7 | support_dist_bps=4.81 | imbalance=-0.553 | bid_persistence=1.0 | support_holds=11 | compression_ratio=0.779 | reward_to_r1=0.229 | resistance_1=2321.26 | resistance_2=2329.47 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:18:11.235877+00:00,orderflow,SOLUSDT,trade_notional_too_low,,tape_total=21573.14 | min=30000.0
2026-05-07T06:18:11.678411+00:00,orderflow,TONUSDT,reward_to_r1_too_low,4.3,early_score=4.3 | support_dist_bps=209.95 | imbalance=0.346 | bid_persistence=0.0 | support_holds=2 | compression_ratio=0.386 | reward_to_r1=0.035 | resistance_1=2.761 | resistance_2=2.8396 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:18:12.061008+00:00,orderflow,ZECUSDT,trade_notional_too_low,,tape_total=11453.46 | min=30000.0
2026-05-07T06:18:12.478119+00:00,orderflow,LABUSDT,trade_notional_too_low,,tape_total=14042.61 | min=30000.0
2026-05-07T06:18:12.944269+00:00,orderflow,XRPUSDT,trade_notional_too_low,,tape_total=1612.41 | min=30000.0
2026-05-07T06:18:13.443885+00:00,orderflow,DOGEUSDT,trade_notional_too_low,,tape_total=3506.03 | min=30000.0
2026-05-07T06:18:13.882615+00:00,orderflow,HYPEUSDT,trade_notional_too_low,,tape_total=8673.0 | min=30000.0
2026-05-07T06:18:14.243963+00:00,orderflow,WIFUSDT,trade_notional_too_low,,tape_total=1520.53 | min=30000.0
2026-05-07T06:18:14.626454+00:00,orderflow,TAOUSDT,trade_notional_too_low,,tape_total=3278.53 | min=30000.0
2026-05-07T06:18:15.007921+00:00,orderflow,FARTCOINUSDT,trade_notional_too_low,,tape_total=7820.59 | min=30000.0
2026-05-07T06:18:15.409287+00:00,orderflow,ADAUSDT,trade_notional_too_low,,tape_total=4398.06 | min=30000.0
2026-05-07T06:18:15.807321+00:00,orderflow,NEARUSDT,trade_notional_too_low,,tape_total=6073.01 | min=30000.0
2026-05-07T06:18:16.675067+00:00,orderflow,SUIUSDT,trade_notional_too_low,,tape_total=440.84 | min=30000.0
2026-05-07T06:18:17.044310+00:00,orderflow,CLUSDT,trade_notional_too_low,,tape_total=1054.42 | min=30000.0
2026-05-07T06:18:17.424155+00:00,orderflow,ENAUSDT,trade_notional_too_low,,tape_total=2094.5 | min=30000.0
2026-05-07T06:18:17.790968+00:00,orderflow,ICPUSDT,trade_notional_too_low,,tape_total=7009.54 | min=30000.0
2026-05-07T06:18:18.190449+00:00,orderflow,DASHUSDT,trade_notional_too_low,,tape_total=4319.01 | min=30000.0
2026-05-07T06:18:30.614518+00:00,orderflow,BTCUSDT,reward_to_r1_too_low,4.0,early_score=4.0 | support_dist_bps=9.38 | imbalance=-0.125 | bid_persistence=1.0 | support_holds=15 | compression_ratio=0.731 | reward_to_r1=0.229 | resistance_1=80906.1 | resistance_2=81060.5 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:18:31.030275+00:00,orderflow,ETHUSDT,reward_to_r1_too_low,5.2,early_score=5.2 | support_dist_bps=3.56 | imbalance=-0.438 | bid_persistence=1.0 | support_holds=11 | compression_ratio=0.779 | reward_to_r1=0.229 | resistance_1=2320.96 | resistance_2=2329.47 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:18:31.429667+00:00,orderflow,SOLUSDT,early_score_too_low,3.3,early_score=3.3 | support_dist_bps=10.77 | imbalance=-0.136 | bid_persistence=0.0 | support_holds=9 | compression_ratio=1.0
2026-05-07T06:18:31.859126+00:00,orderflow,TONUSDT,early_score_too_low,2.6,early_score=2.6 | support_dist_bps=206.62 | imbalance=0.278 | bid_persistence=0.0 | support_holds=2 | compression_ratio=0.386
2026-05-07T06:18:32.296090+00:00,orderflow,ZECUSDT,early_score_too_low,2.0,early_score=2.0 | support_dist_bps=41.67 | imbalance=-0.35 | bid_persistence=0.0 | support_holds=5 | compression_ratio=0.901
2026-05-07T06:18:32.679670+00:00,orderflow,LABUSDT,trade_notional_too_low,,tape_total=4365.3 | min=30000.0
2026-05-07T06:18:33.061854+00:00,orderflow,XRPUSDT,reward_to_r1_too_low,4.4,early_score=4.4 | support_dist_bps=19.59 | imbalance=-0.184 | bid_persistence=0.0 | support_holds=11 | compression_ratio=0.412 | reward_to_r1=0.229 | resistance_1=1.4087 | resistance_2=1.4108 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:18:33.445417+00:00,orderflow,DOGEUSDT,trade_notional_too_low,,tape_total=7523.91 | min=30000.0
2026-05-07T06:18:33.826837+00:00,orderflow,HYPEUSDT,trade_notional_too_low,,tape_total=13253.44 | min=30000.0
2026-05-07T06:18:34.211690+00:00,orderflow,WIFUSDT,trade_notional_too_low,,tape_total=434.92 | min=30000.0
2026-05-07T06:18:34.611304+00:00,orderflow,TAOUSDT,trade_notional_too_low,,tape_total=3803.16 | min=30000.0
2026-05-07T06:18:34.991422+00:00,orderflow,FARTCOINUSDT,trade_notional_too_low,,tape_total=2679.75 | min=30000.0
2026-05-07T06:18:35.377119+00:00,orderflow,ADAUSDT,trade_notional_too_low,,tape_total=1376.15 | min=30000.0
2026-05-07T06:18:36.209696+00:00,orderflow,NEARUSDT,trade_notional_too_low,,tape_total=25713.06 | min=30000.0
2026-05-07T06:18:36.625992+00:00,orderflow,SUIUSDT,trade_notional_too_low,,tape_total=3311.47 | min=30000.0
2026-05-07T06:18:37.090014+00:00,orderflow,CLUSDT,trade_notional_too_low,,tape_total=919.35 | min=30000.0
2026-05-07T06:18:37.475587+00:00,orderflow,ENAUSDT,trade_notional_too_low,,tape_total=2108.12 | min=30000.0
2026-05-07T06:18:37.858837+00:00,orderflow,ICPUSDT,trade_notional_too_low,,tape_total=8730.87 | min=30000.0
2026-05-07T06:18:38.262109+00:00,orderflow,DASHUSDT,trade_notional_too_low,,tape_total=2485.22 | min=30000.0
2026-05-07T06:18:50.682146+00:00,orderflow,BTCUSDT,reward_to_r1_too_low,5.7,early_score=5.7 | support_dist_bps=11.04 | imbalance=-0.95 | bid_persistence=1.0 | support_holds=15 | compression_ratio=0.731 | reward_to_r1=0.229 | resistance_1=80920.5 | resistance_2=81060.5 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:18:51.111546+00:00,orderflow,ETHUSDT,reward_to_r1_too_low,5.2,early_score=5.2 | support_dist_bps=3.51 | imbalance=-0.838 | bid_persistence=1.0 | support_holds=11 | compression_ratio=0.779 | reward_to_r1=0.229 | resistance_1=2320.95 | resistance_2=2329.47 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:18:51.564286+00:00,orderflow,SOLUSDT,trade_notional_too_low,,tape_total=19090.96 | min=30000.0
2026-05-07T06:18:51.968844+00:00,orderflow,TONUSDT,reward_to_r1_too_low,4.3,early_score=4.3 | support_dist_bps=221.24 | imbalance=0.258 | bid_persistence=0.0 | support_holds=2 | compression_ratio=0.386 | reward_to_r1=0.034 | resistance_1=2.764 | resistance_2=2.8396 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
2026-05-07T06:18:52.848607+00:00,orderflow,ZECUSDT,trade_notional_too_low,,tape_total=3286.35 | min=30000.0
2026-05-07T06:18:53.230433+00:00,orderflow,LABUSDT,trade_notional_too_low,,tape_total=21212.54 | min=30000.0
2026-05-07T06:18:53.646328+00:00,orderflow,XRPUSDT,trade_notional_too_low,,tape_total=13552.54 | min=30000.0
2026-05-07T06:18:54.028860+00:00,orderflow,DOGEUSDT,trade_notional_too_low,,tape_total=18162.86 | min=30000.0
2026-05-07T06:18:54.961379+00:00,orderflow,HYPEUSDT,trade_notional_too_low,,tape_total=4201.21 | min=30000.0
2026-05-07T06:18:55.421485+00:00,orderflow,WIFUSDT,trade_notional_too_low,,tape_total=967.72 | min=30000.0
2026-05-07T06:18:55.828311+00:00,orderflow,TAOUSDT,trade_notional_too_low,,tape_total=6154.05 | min=30000.0
2026-05-07T06:18:56.328332+00:00,orderflow,FARTCOINUSDT,trade_notional_too_low,,tape_total=6136.16 | min=30000.0
2026-05-07T06:18:57.144233+00:00,orderflow,ADAUSDT,trade_notional_too_low,,tape_total=11875.75 | min=30000.0
2026-05-07T06:18:57.576584+00:00,orderflow,NEARUSDT,early_score_too_low,2.0,early_score=2.0 | support_dist_bps=60.3 | imbalance=-0.185 | bid_persistence=0.0 | support_holds=4 | compression_ratio=0.735
2026-05-07T06:18:57.959165+00:00,orderflow,SUIUSDT,trade_notional_too_low,,tape_total=6439.92 | min=30000.0
2026-05-07T06:18:58.411682+00:00,orderflow,CLUSDT,trade_notional_too_low,,tape_total=744.41 | min=30000.0
2026-05-07T06:18:58.776281+00:00,orderflow,ENAUSDT,trade_notional_too_low,,tape_total=528.7 | min=30000.0
2026-05-07T06:18:59.158959+00:00,orderflow,ICPUSDT,trade_notional_too_low,,tape_total=2434.6 | min=30000.0
2026-05-07T06:18:59.525274+00:00,orderflow,DASHUSDT,trade_notional_too_low,,tape_total=313.45 | min=30000.0
2026-05-07T06:19:11.964352+00:00,orderflow,BTCUSDT,reward_to_r1_too_low,5.9,early_score=5.9 | support_dist_bps=9.5 | imbalance=0.226 | bid_persistence=1.0 | support_holds=15 | compression_ratio=0.688 | reward_to_r1=0.229 | resistance_1=81060.5 | resistance_2=81144.7 | tp1_buffer_bps=12.0 | tp2_buffer_bps=18.0
